YP_002302326.1,ADD21571.1,98.739,238,3,0,1,238,1,238,1.83e-174,488,99.16
YP_002302326.1,BAF90725.1,98.739,238,3,0,1,238,1,238,1.89e-174,488,99.16
YP_002302326.1,AAG29478.1,98.319,238,4,0,1,238,1,238,1.90e-174,488,99.16
YP_002302326.1,AAN86138.1,98.319,238,4,0,1,238,1,238,2.02e-174,488,99.16
YP_002302326.1,AAN86137.1,98.319,238,4,0,1,238,1,238,2.04e-174,488,99.16
YP_002302326.1,AAG16959.1,98.734,237,3,0,2,238,3,239,2.12e-174,488,99.58
YP_002302326.1,AAO48597.1,98.319,238,4,0,1,238,16,253,2.18e-174,489,99.16
YP_002302326.1,1GFL_A,98.734,237,3,0,2,238,2,238,2.21e-174,488,99.58
YP_002302326.1,ABG81364.1,99.156,237,2,0,2,238,146,382,2.21e-174,493,99.58
YP_002302326.1,ABB59962.1,98.739,238,3,0,1,238,2,239,2.21e-174,488,99.58
YP_002302326.1,AAG29486.1,98.319,238,4,0,1,238,1,238,2.39e-174,488,99.16
YP_002302326.1,CAA65278.1,98.319,238,4,0,1,238,1,238,3.13e-174,488,99.16
YP_002302326.1,AEC11552.1,98.319,238,4,0,1,238,1,238,3.14e-174,488,99.16
YP_002302326.1,QAA95702.1,98.739,238,3,0,1,238,1,238,3.24e-174,488,99.16
YP_002302326.1,AGB07475.1,99.156,237,2,0,2,238,74,310,3.36e-174,490,99.58
YP_002302326.1,AGT98533.1,98.319,238,4,0,1,238,2,239,3.40e-174,487,99.16
YP_002302326.1,ACI04263.1,98.319,238,4,0,1,238,1,238,3.66e-174,487,98.74
YP_002302326.1,BBD84636.1,98.319,238,4,0,1,238,25,262,3.74e-174,488,99.16
YP_002302326.1,AAO48599.1,98.319,238,4,0,1,238,2,239,3.85e-174,488,99.16
YP_002302326.1,AAA69552.1,98.319,238,4,0,1,238,1,238,3.93e-174,488,99.16
YP_002302326.1,ARB02202.1,97.899,238,5,0,1,238,85,322,4.01e-174,491,98.74
YP_002302326.1,AAA69546.1,98.319,238,4,0,1,238,1,238,4.15e-174,488,99.16
YP_002302326.1,AAK85195.1,99.156,237,2,0,1,237,16,252,4.31e-174,488,99.16
YP_002302326.1,ABL60857.1,98.319,238,4,0,1,238,2,239,4.33e-174,487,99.16
YP_002302326.1,WP_087671979.1,98.319,238,4,0,1,238,1,238,4.60e-174,487,99.16
YP_002302326.1,AEK22059.1,98.734,237,3,0,2,238,35,271,4.65e-174,488,99.58
YP_002302326.1,AEX63422.1,98.319,238,4,0,1,238,1,238,4.81e-174,487,98.74
YP_002302326.1,ACD99686.1,97.899,238,5,0,1,238,4,241,5.16e-174,492,98.74
YP_002302326.1,ANC67972.1,99.160,238,2,0,1,238,1,238,5.48e-174,493,99.58
YP_002302326.1,AHE38511.1,98.319,238,4,0,1,238,2,239,5.69e-174,487,99.16
YP_002302326.1,AIZ07697.1,98.319,238,4,0,1,238,1,238,5.73e-174,487,98.32
YP_002302326.1,AEP13835.1,98.319,238,4,0,1,238,1,238,6.12e-174,487,98.74
YP_002302326.1,AHI43152.1,98.319,238,4,0,1,238,1,238,6.12e-174,487,99.16
YP_002302326.1,WP_068464625.1,98.739,238,3,0,1,238,1,238,6.19e-174,487,99.16
YP_002302326.1,BAB68313.1,98.319,238,4,0,1,238,1,238,6.33e-174,487,98.74
YP_002302326.1,ACH81566.1,98.319,238,4,0,1,238,1,238,6.76e-174,486,99.16
YP_002302326.1,AZQ25077.1,98.734,237,3,0,2,238,1,237,7.04e-174,486,99.58
YP_002302326.1,AAA69542.1,97.899,238,5,0,1,238,1,238,7.57e-174,487,98.74
YP_002302326.1,AYV99743.1,98.319,238,4,0,1,238,207,444,7.65e-174,494,99.16
YP_002302326.1,AAX97736.1,98.319,238,4,0,1,238,2,239,8.29e-174,487,99.16
YP_002302326.1,AHY02846.1,98.729,236,3,0,1,236,1,236,8.54e-174,486,99.58
YP_002302326.1,AAA79304.1,97.899,238,5,0,1,238,1,238,9.05e-174,487,98.74
YP_002302326.1,AEK24778.1,99.574,235,1,0,1,235,1,235,9.43e-174,487,99.57
YP_002302326.1,ABU48528.1,98.319,238,4,0,1,238,1,238,9.50e-174,486,98.74
YP_002302326.1,AAV27315.1,98.734,237,3,0,2,238,11,247,1.03e-173,486,99.58
YP_002302326.1,AAO06871.1,98.312,237,4,0,2,238,3,239,1.20e-173,486,99.16
YP_002302326.1,WP_069953167.1,98.729,236,3,0,1,236,1,236,1.27e-173,486,99.15
YP_002302326.1,AAF04100.1,97.899,238,5,0,1,238,1,238,1.31e-173,486,98.74
YP_002302326.1,CAO81988.1,98.319,238,4,0,1,238,129,366,1.31e-173,491,99.16
YP_002302326.1,BAL49713.1,98.319,238,4,0,1,238,150,387,1.31e-173,492,99.16
YP_002302326.1,AAT76175.1,98.319,238,4,0,1,238,14,251,1.32e-173,486,99.16
YP_002302326.1,AII16593.1,99.160,238,2,0,1,238,1,238,1.45e-173,496,99.58
YP_002302326.1,ABE28520.1,97.899,238,5,0,1,238,32,269,1.46e-173,487,98.74
YP_002302326.1,ABD16408.1,98.319,238,4,0,1,238,153,390,1.50e-173,492,99.16
YP_002302326.1,ANS59467.1,97.899,238,5,0,1,238,2,239,1.56e-173,492,98.74
YP_002302326.1,AHJ09742.1,98.319,238,4,0,1,238,2,239,1.57e-173,486,99.16
YP_002302326.1,AHW81495.1,98.319,238,4,0,1,238,2,239,1.60e-173,486,99.16
YP_002302326.1,AEA29850.1,97.899,238,5,0,1,238,1,238,1.68e-173,486,98.74
YP_002302326.1,AAC53659.1,98.319,238,4,0,1,238,2,239,1.69e-173,486,99.16
YP_002302326.1,BAD91039.1,97.890,237,5,0,1,237,215,451,1.69e-173,496,98.73
YP_002302326.1,AAQ93355.1,98.319,238,4,0,1,238,2,239,1.74e-173,486,99.16
YP_002302326.1,AAF62891.1,97.899,238,5,0,1,238,2,239,1.83e-173,486,98.74
YP_002302326.1,AHH02462.1,97.899,238,5,0,1,238,1,238,1.85e-173,486,98.74
YP_002302326.1,ACI04459.1,98.312,237,4,0,2,238,3,239,1.89e-173,486,99.16
YP_002302326.1,AAG26344.1,98.319,238,4,0,1,238,81,318,1.97e-173,489,99.16
YP_002302326.1,QAT92921.1,97.899,238,5,0,1,238,2,239,1.99e-173,491,98.74
YP_002302326.1,AFX83545.1,98.734,237,3,0,2,238,1,237,2.02e-173,486,99.16
YP_002302326.1,ANZ72465.1,97.899,238,5,0,1,238,118,355,2.04e-173,491,98.74
YP_002302326.1,ABU49612.1,98.319,238,4,0,1,238,2,239,2.08e-173,486,99.16
YP_002302326.1,ABF74534.1,98.319,238,4,0,1,238,2,239,2.15e-173,485,99.16
YP_002302326.1,ALW83197.1,98.739,238,3,0,1,238,2,239,2.23e-173,498,99.16
YP_002302326.1,AGT99199.1,97.899,238,5,0,1,238,136,373,2.28e-173,491,98.74
YP_002302326.1,WP_079863969.1,98.319,238,4,0,1,238,1,238,2.33e-173,485,98.74
YP_002302326.1,AAO48591.1,98.319,238,4,0,1,238,2,239,2.34e-173,485,99.16
YP_002302326.1,ASQ41693.1,97.479,238,6,0,1,238,1,238,2.36e-173,485,99.16
YP_002302326.1,BBD84640.1,98.319,238,4,0,1,238,25,262,2.44e-173,487,99.16
YP_002302326.1,APZ76723.1,97.899,238,5,0,1,238,1,238,2.44e-173,485,99.16
YP_002302326.1,AAQ96629.1,98.319,238,4,0,1,238,2,239,2.48e-173,485,99.16
YP_002302326.1,ADQ43426.1,97.899,238,5,0,1,238,2,239,2.70e-173,486,98.74
YP_002302326.1,AAG27429.1,97.899,238,5,0,1,238,2,239,2.84e-173,486,98.74
YP_002302326.1,AAK08507.1,97.899,238,5,0,1,238,1,238,2.84e-173,485,98.74
YP_002302326.1,ACR08744.1,97.899,238,5,0,1,238,1,238,2.87e-173,486,98.74
YP_002302326.1,ADY68349.1,98.312,237,4,0,2,238,1,237,2.93e-173,485,99.16
YP_002302326.1,ABR26680.1,97.899,238,5,0,1,238,33,270,2.96e-173,486,98.32
YP_002302326.1,AAB66883.1,99.160,238,2,0,1,238,1,238,3.05e-173,495,99.58
YP_002302326.1,CAD53302.1,98.319,238,4,0,1,238,27,264,3.06e-173,486,99.16
YP_002302326.1,AAK13447.1,97.899,238,5,0,1,238,23,260,3.08e-173,486,99.16
YP_002302326.1,CAT03641.1,97.899,238,5,0,1,238,22,259,3.12e-173,486,98.74
YP_002302326.1,ANE31669.1,99.580,238,1,0,1,238,402,639,3.33e-173,500,99.58
YP_002302326.1,AGJ84355.1,98.319,238,4,0,1,238,2,239,3.36e-173,486,99.16
YP_002302326.1,WP_038430632.1,97.899,238,5,0,1,238,1,238,3.39e-173,485,99.16
YP_002302326.1,AAF65455.1,98.319,238,4,0,1,238,2,239,3.48e-173,485,99.16
YP_002302326.1,AGW21611.1,98.312,237,4,0,2,238,31,267,3.49e-173,486,99.58
YP_002302326.1,SJL86544.1,98.319,238,4,0,1,238,1,238,3.70e-173,485,98.74
YP_002302326.1,ADQ48006.1,97.899,238,5,0,1,238,2,239,3.82e-173,486,98.74
YP_002302326.1,ATN39074.1,97.899,238,5,0,1,238,2,239,4.10e-173,492,98.74
YP_002302326.1,ACD99688.1,97.899,238,5,0,1,238,4,241,4.13e-173,492,98.74
YP_002302326.1,ACC91787.1,98.319,238,4,0,1,238,1,238,4.18e-173,484,99.16
YP_002302326.1,AKN19592.1,97.899,238,5,0,1,238,1,238,4.22e-173,484,98.74
YP_002302326.1,AAF65454.1,98.319,238,4,0,1,238,36,273,4.29e-173,486,99.16
YP_002302326.1,AAB47998.1,97.479,238,6,0,1,238,1,238,4.32e-173,484,98.32
YP_002302326.1,ATI22037.1,97.899,238,5,0,1,238,2,239,4.55e-173,491,98.74
YP_002302326.1,ABV21342.1,97.899,238,5,0,1,238,31,268,4.78e-173,486,98.74
YP_002302326.1,ACR08753.1,97.899,238,5,0,1,238,1,238,5.14e-173,484,98.74
YP_002302326.1,ABP57405.1,97.899,238,5,0,1,238,2,239,5.24e-173,485,98.74
YP_002302326.1,ACD99696.1,97.899,238,5,0,1,238,4,241,5.51e-173,489,98.74
YP_002302326.1,SCV58932.1,97.899,238,5,0,1,238,2,239,5.51e-173,484,98.74
YP_002302326.1,CAC37686.1,97.479,238,6,0,1,238,1,238,5.85e-173,484,98.32
YP_002302326.1,AGY49277.1,98.734,237,3,0,1,237,2,238,6.00e-173,484,99.16
YP_002302326.1,CAB61435.1,97.479,238,6,0,1,238,29,266,6.19e-173,486,98.32
YP_002302326.1,QBF54084.1,97.899,238,5,0,1,238,2,239,6.62e-173,484,98.74
YP_002302326.1,ACH81568.1,98.729,236,3,0,3,238,2,237,6.67e-173,484,99.58
YP_002302326.1,AHJ09738.1,97.899,238,5,0,1,238,2,239,6.69e-173,484,98.74
YP_002302326.1,AFA52652.1,97.899,238,5,0,1,238,4,241,6.69e-173,484,98.74
YP_002302326.1,ABI93185.1,97.899,238,5,0,1,238,2,239,6.84e-173,484,98.74
YP_002302326.1,ABG78038.1,97.899,238,5,0,1,238,49,286,6.90e-173,486,98.74
YP_002302326.1,BAD91040.1,97.890,237,5,0,1,237,192,428,6.94e-173,493,98.73
YP_002302326.1,ACD99687.1,97.899,238,5,0,1,238,4,241,7.21e-173,490,98.74
YP_002302326.1,QBF54087.1,97.899,238,5,0,1,238,5,242,7.55e-173,484,98.74
YP_002302326.1,WP_133279792.1,98.319,238,4,0,1,238,1,238,7.55e-173,484,98.74
YP_002302326.1,BAN62844.1,97.899,238,5,0,1,238,2,239,7.61e-173,484,98.74
YP_002302326.1,ABE96684.1,97.899,238,5,0,1,238,2,239,7.66e-173,484,98.74
YP_002302326.1,AGJ52126.1,97.479,238,6,0,1,238,1,238,7.72e-173,484,98.32
YP_002302326.1,XP_013248715.1,97.899,238,5,0,1,238,2,239,7.80e-173,485,98.74
YP_002302326.1,AGD93430.1,97.059,238,7,0,1,238,32,269,7.88e-173,486,98.32
YP_002302326.1,AII99634.1,97.899,238,5,0,1,238,2,239,7.92e-173,484,99.16
YP_002302326.1,APR72330.1,97.899,238,5,0,1,238,9,246,8.04e-173,484,98.74
YP_002302326.1,ADU18044.1,98.319,238,4,0,1,238,2,239,8.36e-173,485,99.16
YP_002302326.1,AAS45194.1,98.319,238,4,0,1,238,13,250,9.10e-173,484,99.16
YP_002302326.1,AEK22030.1,98.734,237,3,0,2,238,16,252,9.26e-173,492,99.58
YP_002302326.1,AAX31732.1,97.479,238,6,0,1,238,1,238,9.51e-173,484,98.32
YP_002302326.1,ADD98904.1,97.899,238,5,0,1,238,2,239,9.65e-173,484,98.74
YP_002302326.1,WP_127074437.1,98.312,237,4,0,1,237,1,237,9.86e-173,484,98.73
YP_002302326.1,AEJ82308.1,97.899,238,5,0,1,238,2,239,9.93e-173,485,98.74
YP_002302326.1,AAS45196.1,98.319,238,4,0,1,238,2,239,9.94e-173,484,99.16
YP_002302326.1,ACM10008.1,98.319,238,4,0,1,238,2,239,1.01e-172,484,99.16
YP_002302326.1,AAX31730.1,97.479,238,6,0,1,238,1,238,1.01e-172,484,98.32
YP_002302326.1,AAX13969.1,99.580,238,1,0,1,238,1,238,1.02e-172,494,99.58
YP_002302326.1,AAX13969.1,25.229,218,150,6,16,231,287,493,6.98e-05,54.7,46.79
YP_002302326.1,AWX63594.1,97.899,238,5,0,1,238,2,239,1.02e-172,484,98.74
YP_002302326.1,AKT95196.1,97.899,238,5,0,1,238,158,395,1.07e-172,490,98.74
YP_002302326.1,ACC91771.1,97.899,238,5,0,1,238,1,238,1.08e-172,484,98.74
YP_002302326.1,AAO61297.1,97.899,238,5,0,1,238,10,247,1.10e-172,484,98.74
YP_002302326.1,CAD53312.1,98.319,238,4,0,1,238,13,250,1.12e-172,484,99.16
YP_002302326.1,ANJ65616.1,97.479,238,6,0,1,238,25,262,1.15e-172,484,98.32
YP_002302326.1,AAG49142.1,97.899,238,5,0,1,238,222,459,1.15e-172,492,98.74
YP_002302326.1,ABQ43176.1,97.899,238,5,0,1,238,2,239,1.19e-172,484,98.74
YP_002302326.1,BAF48773.1,97.899,238,5,0,1,238,2,239,1.20e-172,484,98.74
YP_002302326.1,AAC53684.1,98.305,236,4,0,3,238,1,236,1.20e-172,483,99.15
YP_002302326.1,WP_031943942.1,97.899,238,5,0,1,238,2,239,1.22e-172,483,98.74
YP_002302326.1,BAK26800.1,97.479,238,6,0,1,238,1,238,1.22e-172,484,98.32
YP_002302326.1,BBI37526.1,97.479,238,6,0,1,238,1,238,1.27e-172,483,97.90
YP_002302326.1,AAW28902.1,97.899,238,5,0,1,238,45,282,1.30e-172,489,98.74
YP_002302326.1,2008181A,97.059,238,7,0,1,238,1,238,1.31e-172,483,98.74
YP_002302326.1,WP_106508751.1,97.899,238,5,0,1,238,1,238,1.34e-172,483,98.32
YP_002302326.1,AYP25870.1,97.899,238,5,0,1,238,2,239,1.36e-172,488,98.74
YP_002302326.1,WP_046835546.1,97.479,238,6,0,1,238,1,238,1.37e-172,483,98.32
YP_002302326.1,AAB08058.1,97.899,238,5,0,1,238,2,239,1.38e-172,484,98.74
YP_002302326.1,AGW21629.1,98.312,237,4,0,2,238,109,345,1.43e-172,488,99.58
YP_002302326.1,AGB67764.1,97.899,238,5,0,1,238,5,242,1.46e-172,483,98.74
YP_002302326.1,AGD93418.1,97.899,238,5,0,1,238,33,270,1.50e-172,485,98.74
YP_002302326.1,ABV01355.1,97.899,238,5,0,1,238,13,250,1.51e-172,484,98.74
YP_002302326.1,ACU30028.1,97.899,238,5,0,1,238,2,239,1.52e-172,485,98.74
YP_002302326.1,ABZ91087.1,97.899,238,5,0,1,238,2,239,1.52e-172,485,98.74
YP_002302326.1,AIU98003.1,98.312,237,4,0,2,238,6,242,1.58e-172,484,98.73
YP_002302326.1,ABV21343.1,97.899,238,5,0,1,238,32,269,1.63e-172,484,98.74
YP_002302326.1,ACB28480.1,97.899,238,5,0,1,238,4,241,1.63e-172,495,98.74
YP_002302326.1,AAB08060.1,97.899,238,5,0,1,238,2,239,1.66e-172,484,98.74
YP_002302326.1,AWX64028.1,97.468,237,6,0,2,238,3,239,1.71e-172,483,98.73
YP_002302326.1,ADY04826.1,97.899,238,5,0,1,238,22,259,1.72e-172,484,98.74
YP_002302326.1,ABE98146.1,97.468,237,6,0,2,238,30,266,1.80e-172,484,98.31
YP_002302326.1,AYM27193.1,97.059,238,7,0,1,238,18,255,1.87e-172,484,97.90
YP_002302326.1,AEK22015.1,98.734,237,3,0,2,238,32,268,1.87e-172,492,99.58
YP_002302326.1,AEW43855.1,97.479,238,6,0,1,238,2,239,1.97e-172,483,98.74
YP_002302326.1,AAV97899.1,97.899,238,5,0,1,238,2,239,2.01e-172,483,98.74
YP_002302326.1,ABS72323.1,98.319,238,4,0,1,238,2,239,2.06e-172,486,99.16
YP_002302326.1,AID59895.1,97.899,238,5,0,1,238,282,519,2.12e-172,494,98.74
YP_002302326.1,BAL60568.1,97.899,238,5,0,1,238,1,238,2.26e-172,483,98.74
YP_002302326.1,AGB07484.1,99.156,237,2,0,2,238,211,447,2.32e-172,491,99.58
YP_002302326.1,AEO31555.1,97.899,238,5,0,1,238,2,239,2.43e-172,484,98.74
YP_002302326.1,AAB16958.1,97.479,238,6,0,1,238,1,238,2.47e-172,483,98.32
YP_002302326.1,ABK79091.1,97.059,238,7,0,1,238,1,238,2.55e-172,483,98.74
YP_002302326.1,AAB47999.1,97.059,238,7,0,1,238,22,259,2.59e-172,484,97.90
YP_002302326.1,AIZ65954.1,97.899,238,5,0,1,238,2,239,2.59e-172,483,98.74
YP_002302326.1,BAF56218.1,97.899,238,5,0,1,238,2,239,2.61e-172,488,98.74
YP_002302326.1,ANN25021.1,97.059,238,7,0,1,238,36,273,2.68e-172,484,98.32
YP_002302326.1,AKE44004.1,97.059,238,7,0,1,238,1,238,2.73e-172,483,98.32
YP_002302326.1,AAG39983.1,96.639,238,8,0,1,238,1,238,2.76e-172,483,98.74
YP_002302326.1,ACO05019.1,97.899,238,5,0,1,238,2,239,2.82e-172,483,98.74
YP_002302326.1,AIR08541.1,97.899,238,5,0,1,238,41,278,2.85e-172,484,98.74
YP_002302326.1,AGR55450.1,98.319,238,4,0,1,238,225,462,2.86e-172,491,98.74
YP_002302326.1,BAD91041.1,97.890,237,5,0,1,237,215,451,2.88e-172,493,98.73
YP_002302326.1,AGB07481.1,99.156,237,2,0,2,238,204,440,2.94e-172,490,99.58
YP_002302326.1,AWO14320.1,97.881,236,5,0,2,237,3,238,2.94e-172,483,98.73
YP_002302326.1,BAS04468.1,97.899,238,5,0,1,238,2,239,2.94e-172,483,98.74
YP_002302326.1,ACD50897.1,97.468,237,6,0,2,238,6,242,3.01e-172,483,98.31
YP_002302326.1,BAU36964.1,97.479,238,6,0,1,238,1,238,3.08e-172,483,98.32
YP_002302326.1,BBA16880.1,97.899,238,5,0,1,238,2,239,3.12e-172,488,98.74
YP_002302326.1,CAD53299.1,98.312,237,4,0,1,237,13,249,3.27e-172,483,99.16
YP_002302326.1,ACL35321.1,97.468,237,6,0,2,238,3,239,3.42e-172,483,98.31
YP_002302326.1,AAA58246.1,96.639,238,8,0,1,238,1,238,3.63e-172,482,98.74
YP_002302326.1,AAX83124.1,97.479,238,6,0,1,238,2,239,3.64e-172,482,98.32
YP_002302326.1,ACI13665.1,97.899,238,5,0,1,238,200,437,3.74e-172,490,98.74
